title,score,genres,ranked,popularity,members,favorites
Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,7.84,"Boys Love, Comedy, Drama, Childcare, Workplace",#924,#2739,"68,655",228
Tteotda Keunyeo!!,7.84,"Comedy, Romance, Anthropomorphic",#925,#4590,"25,131",152
Urusei Yatsura 2: Beautiful Dreamer,7.84,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Shounen",#926,#4868,"21,826",279
Wanmei Shijie,7.84,"Action, Adventure, Fantasy",#927,#6389,"10,938",181
Yume-iro Pâtissière,7.84,"Gourmet, School, Shoujo",#928,#2396,"85,485","1,187"
K-On!: Live House!,7.84,"Comedy, CGDCT, Music, School",#929,#1494,"164,846",286
Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,7.84,"Comedy, Drama",#930,#5657,"14,882",31
"Komi-san wa, Comyushou desu.",7.84,"Comedy, Love Status Quo, School, Shounen",#931,#192,"927,296","12,125"
Magi: Sinbad no Bouken (TV),7.84,"Action, Adventure, Fantasy, Shounen",#932,#478,"492,852","1,575"
Musekinin Kanchou Tylor,7.84,"Comedy, Sci-Fi, Adult Cast, Military, Parody, Space",#933,#3196,"51,636",574
Nige Jouzu no Wakagimi,7.84,"Adventure, Comedy, Historical, Samurai, Shounen",#934,#1612,"149,921",614
Noragami Aragoto OVA,7.84,"Comedy, Supernatural, Mythology, Shounen",#935,#963,"263,983",369
One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,7.84,"Adventure, Fantasy, Shounen",#936,#2225,"96,725",108
Owarimonogatari 2nd Season Recaps,7.84,"Comedy, Mystery, Supernatural, Vampire",#937,#4447,"26,888",45
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,7.84,"Drama, Supernatural",#938,#854,"300,915",627
Beelzebub,7.84,"Action, Comedy, Supernatural, Childcare, Delinquents, Mythology, School, Shounen",#939,#372,"608,530","5,389"
Dark Gathering,7.84,"Horror, Supernatural, Gore, Shounen",#940,#1578,"153,920","1,128"
Durarara!! Specials,7.84,"Action, Comedy, Supernatural",#941,#1449,"170,112",156
Hoozuki no Reitetsu OVA,7.84,"Action, Comedy, Supernatural",#941,#1449,"170,112",156
5-toubun no Hanayome Movie,7.83,"Comedy, Romance, Harem, School, Shounen",#943,#966,"263,609","3,131"
91 Days,7.83,"Action, Drama, Suspense, Historical, Organized Crime",#944,#281,"745,428","8,214"
Fairy Tail: 100-nen Quest,7.83,"Action, Adventure, Fantasy, Shounen",#945,#1680,"141,999","1,576"
Haikyuu!! Riku vs. Kuu,7.83,"Sports, School, Team Sports, Shounen",#946,#796,"316,995",630
Hanasaku Iroha Movie: Home Sweet Home,7.83,"Drama, Workplace",#947,#2266,"93,590",98
Hidamari Sketch x 365,7.83,"Slice of Life, CGDCT, Iyashikei, School, Visual Arts",#948,#4027,"33,370",174
Hug tto! Precure,7.83,"Action, Mahou Shoujo",#949,#5251,"18,099",277
Tentai Senshi Sunred 2nd Season,7.83,"Comedy, Gag Humor, Parody, Super Power, Seinen",#950,#7212,"8,213",28
Tiger & Bunny,7.83,"Action, Comedy, Mystery, Sci-Fi, Adult Cast, Super Power",#951,#1100,"231,001","2,985"
Tokyo Revengers: Tenjiku-hen,7.83,"Action, Drama, Delinquents, Time Travel, Shounen",#952,#1202,"211,419","1,461"
Trigun Stampede,7.83,"Action, Adventure, Sci-Fi, Adult Cast, Shounen",#953,#1253,"200,058","2,306"
Tsuki ga Michibiku Isekai Douchuu 2nd Season,7.83,"Action, Adventure, Comedy, Fantasy, Isekai",#954,#943,"267,835","2,150"
Uma Musume: Pretty Derby - Road to the Top,7.83,"Sports, Anthropomorphic, Racing",#955,#5784,"14,081",94
Umibe no Étranger,7.83,Boys Love,#956,#1357,"185,658","2,893"
Wu Dong Qian Kun 4th Season,7.83,"Action, Adventure, Fantasy, Historical, Martial Arts",#957,#12140,"1,730",10
Jibaku Shounen Hanako-kun,7.83,"Supernatural, School, Shounen",#958,#366,"615,313","12,053"
Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,7.83,"Comedy, Fantasy, Isekai, Parody",#959,#569,"420,398",677
Liang Bu Yi 2nd Season,7.83,"Comedy, Romance, Historical",#960,#8570,"5,365",25
MF Ghost 2nd Season,7.83,"Racing, Seinen",#961,#4499,"26,295",124
Michiko to Hatchin,7.83,"Action, Adventure",#962,#1211,"208,284","2,505"
Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,7.83,"Romance, School",#963,#714,"346,981","5,694"
Seihou Bukyou Outlaw Star,7.83,"Action, Adventure, Comedy, Sci-Fi, Space, Seinen",#964,#1521,"161,065","2,211"
Seitokai Yakuindomo Movie,7.83,"Comedy, Gag Humor, School, Shounen",#965,#2889,"62,780",77
Kara no Kyoukai Movie 4: Garan no Dou,7.82,"Action, Fantasy, Mystery, Suspense, Urban Fantasy",#966,#1163,"219,665",316
Kidou Senshi Gundam: Senkou no Hathaway,7.82,"Action, Drama, Sci-Fi, Mecha, Military, Space",#967,#3609,"41,634",333
Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,7.82,"Comedy, Sports, Team Sports, Shounen",#968,#3471,"44,665",38
Mairimashita! Iruma-kun 3rd Season,7.82,"Comedy, Fantasy, Isekai, School, Shounen",#969,#1221,"206,845","1,272"
Ojamajo Doremi Na-i-sho,7.82,"Comedy, Fantasy",#970,#6179,"11,871",105
One Piece Film: Red,7.82,"Action, Adventure, Award Winning, Comedy, Drama, Fantasy, Idols (Female), Shounen",#971,#1361,"184,291","1,668"
Akachan to Boku,7.82,"Comedy, Drama, Childcare, Shoujo",#972,#4668,"24,033",157
Break Blade Movie 4: Sanka no Chi,7.82,"Action, Fantasy, Adult Cast, Mecha, Military, Shounen",#973,#2993,"58,646",31
Dance Dance Danseur,7.82,"Drama, Performing Arts, Seinen",#974,#2367,"86,828",634
Danshi Koukousei no Nichijou Specials,7.82,"Comedy, Gag Humor, School",#975,#1698,"140,444",191
Enen no Shouboutai: Ni no Shou,7.82,"Action, Fantasy, Sci-Fi, Urban Fantasy, Shounen",#976,#250,"806,899","2,953"
Gekkan Shoujo Nozaki-kun,7.82,"Comedy, Romance, Otaku Culture, School",#977,#184,"947,796","11,091"
Grisaia no Meikyuu: Caprice no Mayu 0,7.82,Drama,#978,#1073,"236,472",705
Gungrave,7.82,"Action, Drama, Sci-Fi, Adult Cast, Gore, Organized Crime, Super Power",#979,#1281,"195,320","2,423"
Id:Invaded,7.82,"Mystery, Sci-Fi, Suspense, Adult Cast, Detective, Psychological",#980,#636,"386,236","2,964"
Shanhe Jian Xin,7.82,"Action, Fantasy, Historical, Martial Arts",#981,#6414,"10,874",191
Shingeki no Kyojin: Lost Girls,7.82,"Action, Drama",#982,#788,"319,056",560
Somali to Mori no Kamisama,7.82,"Adventure, Drama, Fantasy, Anthropomorphic, Childcare",#983,#860,"299,734","1,691"
Suzumiya Haruhi no Yuuutsu,7.82,"Award Winning, Comedy, Mystery, Sci-Fi, School",#984,#190,"937,173","15,216"
Uchouten Kazoku,7.82,"Award Winning, Comedy, Drama, Fantasy, Anthropomorphic, Mythology, Urban Fantasy",#985,#1445,"170,801","1,516"
Yuusha-Ou GaoGaiGar,7.82,"Action, Adventure, Sci-Fi, Mecha, Super Power",#986,#4753,"23,157",356
Sekaiichi Hatsukoi 2,7.81,"Boys Love, Adult Cast, Otaku Culture, Workplace",#987,#1532,"159,865",720
Seto no Hanayome OVA,7.81,"Comedy, Romance, Supernatural, Organized Crime, Parody, School, Shounen",#988,#3105,"54,561",29
Shingeki no Kyojin Movie 1: Guren no Yumiya,7.81,"Action, Drama, Suspense, Gore, Survival, Shounen",#989,#1786,"131,775",226
Sonny Boy,7.81,"Award Winning, Mystery, Isekai, Super Power",#990,#763,"330,249","7,334"
Tanaka-kun wa Itsumo Kedaruge,7.81,"Slice of Life, Iyashikei, School",#991,#493,"475,784","4,352"
Tasogare Otome x Amnesia,7.81,"Horror, Mystery, Romance, Supernatural, School, Shounen",#992,#579,"413,122","4,635"
Wan Sheng Jie 4,7.81,"Comedy, Fantasy, Mythology, Urban Fantasy",#993,#8363,"5,705",20
Working'!!,7.81,"Comedy, Love Status Quo, Workplace, Seinen",#994,#940,"268,677",465
Yuru Yuri♪♪,7.81,"Comedy, Girls Love, CGDCT, Gag Humor, School",#995,#1315,"190,105",967
Little Witch Academia (TV),7.81,"Adventure, Comedy, Fantasy, School",#996,#333,"662,486","7,781"
Lupin III: The First,7.81,"Action, Adventure, Comedy, Mystery, Adult Cast, Seinen",#997,#3966,"34,293",178
Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,7.81,"Action, Comedy, Fantasy, Gag Humor, Parody, School, Shounen",#998,#623,"391,702","1,889"
Meitantei Conan Movie 08: Ginyoku no Time Travel Recap,7.81,"Adventure, Mystery",#999,#4828,"22,325",8
Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,7.81,"Adventure, Drama, Fantasy, Isekai, Reincarnation",#1000,#1312,"190,528",602
