title,score,genres,ranked,popularity,members,favorites
Aikatsu Stars!,7.61,"Slice of Life, Idols (Female), Music, School",#1519,#4948,"21,134",303
Blood+,7.61,"Action, Drama, Horror, Mystery, Supernatural, Gore, Military, Vampire",#1520,#641,"384,064","4,389"
D4DJ First Mix,7.61,"Idols (Female), Music, School",#1521,#3526,"43,482",514
Digimon Adventure tri. 3: Kokuhaku,7.61,"Action, Adventure, Comedy, Drama",#1522,#2584,"75,474",87
Eikoku Koi Monogatari Emma,7.61,"Drama, Romance, Adult Cast, Historical, Seinen",#1523,#2932,"61,192",350
Free! Eternal Summer,7.61,"Sports, School",#1524,#563,"425,557","2,546"
Fune wo Amu,7.61,"Award Winning, Drama, Romance, Adult Cast, Workplace",#1525,#1831,"126,949",508
Fushigi Yuugi,7.61,"Action, Adventure, Fantasy, Romance, Historical, Isekai, Martial Arts, Reverse Harem, Shoujo",#1526,#1887,"122,950","2,105"
Gabriel DropOut Specials,7.61,"Comedy, Supernatural, CGDCT, Mythology, School, Shounen",#1527,#2645,"72,700",72
Gakkougurashi!,7.61,"Horror, Mystery, Slice of Life, Supernatural, Suspense, Psychological, School, Survival",#1528,#507,"463,125","5,574"
Hakkenden: Touhou Hakken Ibun 2nd Season,7.61,"Action, Fantasy, Mystery, Mythology, Shoujo",#1529,#2833,"64,945",205
High School Fleet Movie,7.61,"Action, Military, School",#1530,#5240,"18,256",76
Huyao Xiao Hongniang: Yue Hong,7.61,"Comedy, Romance, Supernatural, Historical",#1531,#5827,"13,823",54
Senki Zesshou Symphogear AXZ,7.61,"Action, Sci-Fi, Idols (Female), Music",#1532,#3789,"37,881",300
Shen Lan Qi Yu Wushuang Zhu: Tianmo Pian,7.61,"Action, Fantasy",#1533,#14167,955,7
Shingeki no Bahamut: Genesis,7.61,"Action, Adventure, Fantasy",#1534,#567,"422,871","1,691"
Shinigami Bocchan to Kuro Maid 2nd Season,7.61,"Comedy, Fantasy, Romance, Love Status Quo, Urban Fantasy",#1535,#2329,"89,232",329
Soukyuu no Fafner: Dead Aggressor - Exodus Part 2,7.61,"Action, Drama, Sci-Fi, Mecha, Military",#1536,#5529,"15,779",88
Tenchi Muyou! Ryououki,7.61,"Action, Comedy, Sci-Fi, Space",#1537,#3087,"55,293",590
Tenchi Muyou! Ryououki 2nd Season,7.61,"Action, Comedy, Sci-Fi, Harem, Space",#1538,#4240,"29,629",91
The iDOLM@STER Movie: Kagayaki no Mukougawa e!,7.61,"Comedy, Drama, Idols (Female), Music",#1539,#4582,"25,275",67
Tonikaku Kawaii 2nd Season,7.61,"Comedy, Romance, Shounen",#1540,#976,"261,314","2,460"
Utawarerumono,7.61,"Action, Drama, Fantasy, Sci-Fi",#1541,#1410,"175,210","1,180"
Shingeki no Kyojin: The Final Season Specials,7.6,"Comedy, Parody",#1542,#5489,"16,111",91
Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo,7.6,"Music, Performing Arts, School",#1543,#7264,"8,058",30
Tegamibachi,7.6,"Adventure, Fantasy, Shounen",#1544,#1873,"123,656",751
The iDOLM@STER,7.6,"Comedy, Drama, Idols (Female), Music",#1545,#1565,"155,546","1,674"
Toaru Hikuushi e no Tsuioku,7.6,"Adventure, Romance, Adult Cast, Military",#1546,#2551,"77,232",283
Top wo Nerae 2! Diebuster,7.6,"Action, Award Winning, Comedy, Drama, Sci-Fi, Mecha, Space",#1547,#2494,"80,587",871
Uma Musume: Pretty Derby - Shin Jidai no Tobira,7.6,"Sports, Anthropomorphic, Racing",#1548,#7792,"6,739",27
Uma Musume: Pretty Derby Season 3,7.6,"Sports, Anthropomorphic, Racing",#1549,#4792,"22,734",87
White Album 2,7.6,"Drama, Romance, Love Polygon, Music",#1550,#1012,"251,946","3,334"
Yama no Susume Third Season,7.6,"Adventure, Slice of Life, CGDCT, Iyashikei",#1551,#4406,"27,485",68
Jigoku Shoujo,7.6,"Horror, Mystery, Supernatural, Suspense, Psychological",#1552,#670,"368,208","3,188"
Kareshi Kanojo no Jijou,7.6,"Comedy, Drama, Romance, School, Shoujo",#1553,#1064,"238,377","2,715"
Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,7.6,"Comedy, Romance, Mahou Shoujo, Shounen",#1554,#2520,"78,607",365
Kimitachi wa Dou Ikiru ka,7.6,"Adventure, Award Winning, Drama, Fantasy, Anthropomorphic, Isekai",#1555,#2100,"105,052",549
Kino no Tabi: The Beautiful World - The Animated Series,7.6,"Adventure, Drama, Fantasy",#1556,#1183,"215,618","1,129"
Manga de Wakaru! Fate/Grand Order,7.6,Comedy,#1557,#5166,"18,830",42
Nurarihyon no Mago,7.6,"Action, Supernatural, Mythology, Shounen",#1558,#912,"278,674","1,378"
Prison School,7.6,"Comedy, Ecchi, Gag Humor, School, Seinen",#1559,#156,"1,042,361","7,644"
Asobi Asobase Specials,7.6,"Comedy, Gag Humor, Seinen",#1560,#3348,"47,449",20
BanG Dream! Morfonication,7.6,Music,#1561,#7861,"6,634",42
Bokura no,7.6,"Action, Drama, Sci-Fi, Suspense, Mecha, Psychological, Survival, Seinen",#1562,#1284,"194,976","1,190"
Cheng He Titong,7.6,"Comedy, Romance, Historical, Isekai",#1563,#12056,"1,787",18
Chrno Crusade,7.6,"Action, Romance, Supernatural, Historical, Mythology, Shounen",#1564,#1107,"230,182","1,931"
Da Wang Rao Ming 2,7.6,"Action, Adventure, Comedy, Fantasy",#1565,#5171,"18,795",110
Digimon Adventure Movie,7.6,"Action, Fantasy, Sci-Fi, Kids",#1566,#1974,"115,438",399
Doraemon Movie 26: Nobita no Kyouryuu 2006,7.6,"Adventure, Comedy, Time Travel, Kids",#1567,#5386,"16,904",31
Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,7.6,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen",#1568,#1550,"158,496",184
Fairy Tail: Final Series,7.6,"Action, Adventure, Fantasy, Shounen",#1569,#439,"527,004","5,287"
Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram,7.6,"Action, Fantasy",#1570,#2523,"78,503",200
Free! Dive to the Future,7.6,"Sports, School",#1571,#1356,"185,705",618
Free! Movie 1: Timeless Medley - Kizuna,7.6,"Sports, School",#1572,#3183,"51,994",76
Hellsing: Digest for Freaks,7.6,"Action, Horror, Supernatural, Adult Cast, Gore, Military, Vampire, Seinen",#1573,#3427,"45,667",70
Ani ni Tsukeru Kusuri wa Nai! 4,7.59,"Comedy, School",#1574,#4171,"30,731",34
Ashita no Nadja,7.59,"Adventure, Drama, Romance, Historical",#1575,#3965,"34,315",279
Chuuka Ichiban!,7.59,"Action, Comedy, Drama, Gourmet, Shounen",#1576,#4993,"20,683",121
Date A Bullet: Dead or Bullet,7.59,"Action, Sci-Fi, Isekai",#1577,#2028,"111,270",587
Full Metal Panic!,7.59,"Action, Comedy, Sci-Fi, Mecha, Military",#1578,#457,"507,784","4,389"
Hakuouki Movie 1: Kyoto Ranbu,7.59,"Action, Drama, Supernatural, Historical, Samurai, Josei",#1579,#4205,"30,183",82
Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso,7.59,"Music, Performing Arts, School",#1580,#4061,"32,839",30
Hoshiai no Sora,7.59,"Drama, Sports, School",#1581,#1216,"207,661","2,329"
Initial D Battle Stage,7.59,"Action, Drama, Racing, Seinen",#1582,#3656,"40,648",110
Initial D: Project D to the Next Stage - Project D e Mukete,7.59,"Action, Drama, Racing, Seinen",#1583,#6037,"12,564",5
Shin Tennis no Oujisama vs. Genius 10,7.59,"Sports, Shounen",#1584,#5040,"20,121",56
Shinigami Bocchan to Kuro Maid,7.59,"Comedy, Fantasy, Romance, Love Status Quo, Urban Fantasy",#1585,#982,"259,822","1,725"
Tennis no Oujisama: Another Story - Kako to Mirai no Message,7.59,"Sports, School, Shounen",#1586,#5508,"15,942",22
Tensura Nikki: Tensei shitara Slime Datta Ken,7.59,"Comedy, Fantasy, Isekai, Reincarnation, Shounen",#1587,#697,"354,963","2,097"
Uchuu Kyoudai: Number Zero,7.59,"Comedy, Sci-Fi, Adult Cast, Space, Seinen",#1588,#7332,"7,831",5
Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,7.59,"Comedy, Romance, Love Polygon, School",#1589,#914,"278,057",490
Junjou Romantica 3,7.59,"Boys Love, Comedy, Drama, Adult Cast",#1590,#1874,"123,568",502
Kekkai Sensen,7.59,"Action, Fantasy, Super Power, Urban Fantasy, Vampire, Shounen",#1591,#200,"898,693","8,038"
Kekkaishi,7.59,"Action, Adventure, Supernatural, Mythology, Shounen",#1592,#2005,"113,314",618
Kuroko no Basket: Mou Ikkai Yarimasen ka,7.59,"Comedy, Sports, School, Team Sports, Shounen",#1593,#3259,"50,005",29
Mahoujin Guruguru,7.59,"Adventure, Comedy, Fantasy, Shounen",#1594,#6218,"11,694",77
Meitantei Conan: Kuro no Soshiki to Taiketsu no Rekishi,7.59,"Adventure, Comedy, Mystery, Detective, Shounen",#1595,#7036,"8,697",6
Ongaku,7.59,"Award Winning, Slice of Life, Music",#1596,#5849,"13,700",162
Persona 3 the Movie 3: Falling Down,7.59,"Action, Supernatural, Super Power",#1597,#2506,"79,843",244
Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,7.59,"Drama, Fantasy, Suspense, Psychological",#1598,#910,"279,588",646
Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen OVA,7.58,"Comedy, Ecchi, Love Status Quo, School, Seinen",#1599,#1045,"242,216",576
Kidou Butouden G Gundam,7.58,"Action, Drama, Romance, Sci-Fi, Martial Arts, Mecha, Space",#1600,#2676,"71,700","1,041"
Love Live! Sunshine!! 2nd Season,7.58,"Slice of Life, Idols (Female), Music, School",#1601,#1924,"119,235","1,132"
Macross Δ Movie 2: Zettai Live!!!,7.58,"Action, Sci-Fi, Mecha, Military, Music, Space",#1602,#6963,"8,903",54
Majin Tantei Nougami Neuro,7.58,"Comedy, Mystery, Supernatural, Detective, Mythology, Shounen",#1603,#2736,"68,849",592
Majo Minarai wo Sagashite,7.58,"Award Winning, Comedy, Drama",#1604,#6201,"11,762",24
Naruto: Shippuuden - Sunny Side Battle,7.58,"Comedy, Fantasy, Gourmet, Shounen",#1605,#2588,"75,390",178
Ranma ½: Yomigaeru Kioku,7.58,"Comedy, Drama, Romance, Magical Sex Shift, Shounen",#1606,#5033,"20,221",33
Romeo x Juliet,7.58,"Drama, Fantasy, Romance, Historical",#1607,#1340,"186,966","1,194"
Saint Seiya: Meiou Hades Elysion-hen,7.58,"Action, Adventure, Fantasy, Sci-Fi, Mythology, Shounen",#1608,#3557,"42,649",113
Akiba Meido Sensou,7.58,"Action, Comedy, Organized Crime",#1609,#1457,"169,240","1,090"
Akudama Drive,7.58,"Action, Sci-Fi, Suspense, Adult Cast, Gore",#1610,#521,"452,688","3,837"
Arknights: Touin Kiro,7.58,"Action, Fantasy",#1611,#3338,"47,635",291
Bai Yao Pu 4th Season,7.58,"Adventure, Fantasy, Mystery, Supernatural, Historical",#1612,#12378,"1,610",17
BanG Dream! 2nd Season,7.58,"CGDCT, Music, School",#1613,#3374,"46,847",432
Bishoujo Senshi Sailor Moon Eternal Movie 1,7.58,"Romance, Mahou Shoujo, Shoujo",#1614,#4055,"32,932",137
Black Jack (TV),7.58,"Drama, Medical, Shounen",#1615,#3792,"37,806",208
Boku no Hero Academia the Movie 3: World Heroes' Mission,7.58,"Action, Super Power, Shounen",#1616,#972,"262,057","1,023"
Candy Candy,7.58,"Drama, Romance, Historical, Shoujo",#1617,#4072,"32,693",467
Code Geass: Hangyaku no Lelouch Special Edition - Black Rebellion,7.58,"Action, Mecha, Military, School, Super Power",#1618,#3544,"42,993",53
Diamond no Ace OVA,7.58,"Sports, School, Team Sports, Shounen",#1619,#5276,"17,813",30
Doraemon Movie 40: Nobita no Shin Kyouryuu,7.58,"Adventure, Comedy, Sci-Fi, Kids, Shounen",#1620,#8720,"5,135",11
"Fuufu Ijou, Koibito Miman.",7.58,"Romance, Love Polygon, School, Seinen",#1621,#728,"342,126","3,816"
Hakuouki: Sekkaroku,7.58,"Action, Drama, Fantasy, Historical, Josei",#1622,#4326,"28,394",76
Hana yori Dango,7.58,"Drama, Romance, Love Polygon, School, Shoujo",#1623,#2860,"63,966",805
Hirano to Kagiura,7.58,"Boys Love, School, Josei",#1624,#4462,"26,781",178
"Ima, Soko ni Iru Boku",7.58,"Adventure, Drama, Fantasy, Sci-Fi, Isekai, Military",#1625,#1603,"150,890","1,202"
Soredemo Sekai wa Utsukushii,7.58,"Adventure, Fantasy, Romance, Shoujo",#1626,#779,"323,972","1,998"
Sword Art Online: Alicization - War of Underworld,7.58,"Action, Adventure, Fantasy, Video Game",#1627,#255,"790,555","3,703"
Tensei shitara Slime Datta Ken: Coleus no Yume,7.58,"Action, Adventure, Comedy, Fantasy, Isekai, Reincarnation, Shounen",#1628,#2277,"92,903",307
Tianbao Fuyao Lu,7.58,"Action, Adventure, Comedy, Fantasy, Mystery, Historical, Mythology",#1629,#6695,"9,828",122
Watashi no Shiawase na Kekkon: Watashi no Shiawase na Katachi,7.58,"Fantasy, Romance, Adult Cast, Historical",#1630,#4414,"27,370",65
World Trigger,7.58,"Action, Sci-Fi, Shounen",#1631,#543,"438,259","2,930"
Yowamushi Pedal: Glory Line,7.58,"Sports, Racing, Shounen",#1632,#2914,"61,865",98
Strike Witches Movie,7.57,"Action, Sci-Fi, Ecchi, Military",#1633,#3529,"43,389",119
Sword Art Online: Alicization,7.57,"Action, Adventure, Fantasy, Video Game",#1634,#146,"1,077,943","7,356"
Tada-kun wa Koi wo Shinai,7.57,"Comedy, Romance, School, Visual Arts",#1635,#831,"307,310","1,379"
Tsubasa Chronicle 2nd Season,7.57,"Action, Adventure, Drama, Fantasy, Romance, Shounen",#1636,#1914,"119,762",400
Ushio to Tora (TV),7.57,"Action, Adventure, Supernatural, Mythology, Shounen",#1637,#1101,"230,871",708
Wonder Egg Priority,7.57,"Drama, Supernatural, Suspense, Psychological",#1638,#261,"780,114","9,130"
Koutetsujou no Kabaneri Movie 2: Moeru Inochi,7.57,"Action, Fantasy, Horror, Suspense, Gore, Historical, Survival, Urban Fantasy",#1642,#3122,"54,109",51
Modern Love Tokyo: Kare ga Kanaderu Futari no Shirabe,7.57,Romance,#1643,#9655,"3,782",14
Momo e no Tegami,7.57,"Award Winning, Drama, Supernatural",#1644,#2395,"85,577",177
Pokemon: Mezase Pokemon Master,7.57,"Action, Adventure, Comedy, Fantasy, Kids",#1645,#4537,"25,800",132
Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,7.57,"Fantasy, Isekai",#1646,#838,"305,274",636
Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,7.57,"Comedy, Sports, Ecchi, Delinquents, School, Shounen",#1647,#2780,"67,073",143
Ao Haru Ride OVA,7.57,"Romance, Love Polygon, School, Shoujo",#1648,#1594,"152,219",266
Ao no Exorcist Movie,7.57,"Action, Supernatural, Mythology, School, Shounen",#1649,#913,"278,310",411
Birdie Wing: Golf Girls' Story Season 2,7.57,Sports,#1650,#3885,"35,603",175
COLORs,7.57,"Drama, Crossdressing",#1651,#7220,"8,183",58
Doraemon Movie 33: Nobita no Himitsu Dougu Museum,7.57,"Adventure, Comedy, Fantasy, Kids, Shounen",#1652,#6917,"9,039",11
Dragon Ball Super: Super Hero,7.57,"Action, Adventure, Fantasy, Martial Arts, Super Power, Shounen",#1653,#1898,"121,246",651
Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,7.57,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",#1654,#2053,"109,397",152
Dragon Quest: Dai no Daibouken (TV),7.57,"Action, Adventure, Fantasy, Shounen",#1655,#4601,"24,984",120
Fairy Tail,7.57,"Action, Adventure, Fantasy, Shounen",#1656,#54,"1,775,092","46,842"
Fanren Xiu Xian Chuan: Yan Jia Bao Dazhan,7.57,"Action, Adventure, Fantasy, Historical, Martial Arts",#1657,#10284,"3,068",8
Free! Dive to the Future - Soushun no Build-up!,7.57,"Comedy, School",#1658,#4631,"24,632",15
Fukigen na Mononokean Tsuzuki,7.57,"Comedy, Supernatural, Mythology",#1659,#3090,"55,077",166
Full Metal Panic! Invisible Victory,7.57,"Action, Mecha, Military",#1660,#2154,"101,688",278
Ga-Rei: Zero,7.57,"Action, Supernatural, Suspense, Gore, Super Power, Shounen",#1661,#1043,"242,899","2,808"
GetBackers,7.57,"Action, Mystery, Supernatural, Super Power, Shounen",#1662,#1863,"124,592",885
Gokushufudou Season 2,7.57,"Comedy, Adult Cast, Gag Humor, Organized Crime",#1663,#2440,"83,254",111
Hourou Musuko Specials,7.57,"Drama, Crossdressing, School",#1664,#6548,"10,339",11
Aa! Megami-sama! Tatakau Tsubasa,7.56,"Comedy, Romance, Supernatural, Harem, Seinen",#1665,#4362,"27,981",21
Ajin Part 2,7.56,"Action, Horror, Mystery, Supernatural, Gore, Seinen",#1666,#850,"301,906",515
Arakawa Under the Bridge,7.56,"Comedy, Romance, Seinen",#1667,#683,"360,595","2,417"
Baka to Test to Shoukanjuu: Matsuri,7.56,"Comedy, School, Super Power",#1668,#1822,"127,733",110
Byousoku 5 Centimeter,7.56,"Drama, Romance",#1669,#175,"965,115","11,065"
Cang Yuan Tu: Dongning Fu Fanwai Pian,7.56,"Action, Adventure, Fantasy, Historical, Martial Arts",#1670,#14359,901,4
Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,7.56,"Fantasy, Slice of Life, Iyashikei, Seinen",#1671,#6944,"8,963",8
Hanhua Riji 2nd Season,7.56,"Comedy, Slice of Life, Supernatural",#1672,#9987,"3,378",8
Heya Camp△: Sauna to Gohan to Sanrin Bike,7.56,"Slice of Life, CGDCT, Iyashikei",#1673,#4968,"20,863",15
Higashi no Eden Movie II: Paradise Lost,7.56,"Mystery, Romance, Sci-Fi, Suspense, Adult Cast, Psychological",#1674,#1629,"148,286",123
Higashi no Eden: Air Communication,7.56,"Mystery, Romance, Sci-Fi, Suspense, Adult Cast, Psychological",#1675,#3911,"35,161",23
Hokuto no Ken 2,7.56,"Action, Drama, Sci-Fi, Gore, Martial Arts, Super Power, Shounen",#1676,#4062,"32,829",145
Hokuto no Ken: Raoh Gaiden Gekitou-hen,7.56,"Action, Adventure, Romance, Martial Arts, Shounen",#1677,#6420,"10,838",22
InuYasha Movie 1: Toki wo Koeru Omoi,7.56,"Action, Adventure, Fantasy, Romance, Historical, Mythology, Time Travel, Shounen",#1678,#2094,"105,875",181
Senjou no Valkyria,7.56,"Action, Romance, Military",#1679,#1762,"133,994",610
Senpai ga Uzai Kouhai no Hanashi,7.56,"Comedy, Adult Cast, Love Status Quo, Workplace",#1680,#712,"348,124","1,717"
Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,7.56,"Drama, Adult Cast, Love Polygon, Performing Arts, Josei",#1681,#6300,"11,311",10
Sword Art Online Movie: Ordinal Scale,7.56,"Action, Adventure, Sci-Fi, Video Game",#1682,#279,"745,686","3,463"
Tales of Vesperia: The First Strike,7.56,"Action, Adventure, Fantasy, Military",#1683,#3256,"50,032",141
Tamayura: More Aggressive,7.56,"Slice of Life, CGDCT, Iyashikei",#1684,#4875,"21,776",71
Totsukuni no Shoujo,7.56,"Supernatural, Shounen",#1685,#2880,"63,266",269
Totsukuni no Shoujo (2022),7.56,"Supernatural, Shounen",#1686,#3299,"48,711",324
Towa no Quon 6: Towa no Quon,7.56,"Action, Sci-Fi, Super Power",#1687,#3545,"42,989",54
UFO Robo Grendizer,7.56,"Action, Sci-Fi, Mecha",#1688,#5940,"13,134",140
Wanneng Lian Ai Zahuo Dian,7.56,"Fantasy, Romance",#1689,#13500,"1,146",78
Yama no Susume Second Season,7.56,"Adventure, Slice of Life, CGDCT, Iyashikei",#1690,#3816,"37,309",161
"Yondemasu yo, Azazel-san.",7.56,"Comedy, Supernatural, Gag Humor, Mythology, Seinen",#1691,#4039,"33,153",69
Yowamushi Pedal Movie,7.56,"Sports, Racing, Shounen",#1692,#4052,"32,969",27
Yuru Yuri,7.56,"Award Winning, Comedy, Girls Love, CGDCT, Gag Humor, School",#1693,#726,"343,011","4,490"
Yuuki Bakuhatsu Bang Bravern,7.56,"Action, Comedy, Sci-Fi, Adult Cast, Mecha, Military, Parody",#1694,#4507,"26,177",179
Zhen Hun Jie,7.56,"Action, Supernatural",#1695,#3265,"49,858",218
Zhu Xian,7.56,"Adventure, Fantasy, Historical",#1696,#9385,"4,114",48
Kami no Tou,7.56,"Action, Adventure, Drama, Fantasy, Mystery",#1697,#165,"991,977","6,783"
Kamonohashi Ron no Kindan Suiri 2nd Season,7.56,"Comedy, Mystery, Adult Cast, Detective, Shounen",#1698,#3650,"40,717",146
Kara no Kyoukai Movie 1: Fukan Fuukei,7.56,"Action, Fantasy, Mystery, Suspense, Urban Fantasy",#1699,#550,"436,048","2,522"
Kidou Keisatsu Patlabor the Movie,7.56,"Action, Drama, Adult Cast, Mecha, Military",#1700,#3245,"50,399",259
Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,7.56,"Action, Fantasy, Horror, Suspense, Gore, Historical, Survival, Urban Fantasy",#1701,#3071,"55,849",50
Kubo-san wa Mob wo Yurusanai,7.56,"Comedy, Romance, School, Seinen",#1702,#1170,"218,467","1,604"
Log Horizon 2nd Season,7.56,"Action, Adventure, Fantasy, Adult Cast, Video Game",#1703,#362,"626,062","1,402"
Majo no Tabitabi,7.56,"Adventure, Fantasy",#1704,#568,"420,659","4,022"
MF Ghost,7.56,"Racing, Seinen",#1705,#2705,"70,327",628
Nisekoi,7.56,"Comedy, Romance, Harem, School, Shounen",#1706,#123,"1,194,066","10,861"
Noein: Mou Hitori no Kimi e,7.56,"Adventure, Drama, Sci-Fi, Time Travel",#1707,#2270,"93,374",724
One Piece: Episode of Luffy - Hand Island no Bouken,7.56,"Action, Adventure, Fantasy, Shounen",#1708,#3111,"54,464",33
Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,7.56,"Comedy, Romance, School",#1709,#1848,"125,952",307
Pretty Rhythm: Rainbow Live,7.56,"Sports, Idols (Female), Music",#1710,#5773,"14,119",196
Radiant 2nd Season,7.56,"Action, Adventure, Fantasy",#1711,#1997,"113,677",258
Saijaku Tamer wa Gomi Hiroi no Tabi wo Hajimemashita.,7.56,"Adventure, Fantasy, Crossdressing, Isekai, Reincarnation",#1712,#2060,"109,066",549
Juan Siliang,7.55,"Action, Fantasy",#1713,#10753,"2,671",57
K: Return of Kings,7.55,"Action, Super Power",#1714,#737,"338,392","1,242"
Kaitou Saint Tail,7.55,"Adventure, Romance, Shoujo",#1715,#4836,"22,200",219
Kidou Keisatsu Patlabor: New OVA,7.55,"Comedy, Sci-Fi, Adult Cast, Mecha, Workplace",#1716,#6236,"11,629",39
Kiniro Mosaic: Thank You!!,7.55,"Slice of Life, CGDCT, School",#1717,#5762,"14,191",32
Kino no Tabi: The Beautiful World - Tou no Kuni - Free Lance,7.55,"Adventure, Drama, Fantasy, Psychological",#1718,#3702,"39,592",27
Konjiki no Gash Bell!!,7.55,"Action, Adventure, Comedy, Fantasy, Mythology, Shounen",#1719,#1797,"130,507","1,290"
Mahou Sensei Negima!: Mou Hitotsu no Sekai,7.55,"Action, Adventure, Supernatural, Ecchi, Shounen",#1720,#4550,"25,642",34
Mahoutsukai no Yome: Nishi no Shounen to Seiran no Kishi,7.55,"Drama, Fantasy, Mythology, Urban Fantasy, Shounen",#1721,#2543,"77,503",371
Moyashimon,7.55,"Comedy, Gourmet, Supernatural, Adult Cast, Seinen",#1722,#2603,"74,627",260
Nanatsu no Taizai: Imashime no Fukkatsu,7.55,"Action, Adventure, Fantasy, Shounen",#1723,#131,"1,152,039","3,722"
New Game!,7.55,"Comedy, Adult Cast, CGDCT, Otaku Culture, Workplace",#1724,#541,"439,389","2,886"
No.6,7.55,"Action, Drama, Mystery, Sci-Fi",#1725,#533,"444,992","7,379"
Nodame Cantabile Finale OVA,7.55,"Comedy, Romance, Adult Cast, Josei",#1726,#4194,"30,411",10
Perrine Monogatari,7.55,"Drama, Historical",#1727,#7823,"6,681",30
Planetarian: Chiisana Hoshi no Yume,7.55,"Drama, Sci-Fi",#1728,#2195,"98,430",467
Pokemon (2019),7.55,"Action, Adventure, Comedy, Fantasy, Kids",#1729,#2261,"93,835",660
Re:Creators,7.55,"Action, Fantasy",#1730,#447,"518,108","3,619"
Runway de Waratte,7.55,"Drama, School, Showbiz, Visual Arts, Shounen",#1731,#1777,"132,371",432
